type,space,price,area_price,address,metro,subtitle,date,source
4-к. квартира,64,11 600 000₽,,"Бухарестская ул., 94к1","Проспект Славы ,до 5 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_646_m_49_et._7977457347?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,46 м²,11 300 000₽,,"Пискарёвский пр-т, 9к1","Ладожская ,от 31 мин.",,19 января 19:48,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46_m_212_et._7923184404?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,19 м²,5 180 000₽,,"Моховая ул., 26","Чернышевская ,11–15 мин.",,2 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_19_m_25_et._7848748563?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,44,7 140 000₽,,"пр-т Космонавтов, 29к5","Московская ,16–20 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_444_m_35_et._7929282339?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,24,5 000 000₽,,"ул. Лётчика Лихолетова, 14к4",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_241_m_812_et._7870035887?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,16 м²,2 950 000₽,,"3-й Рабфаковский пер., 12к1","Обухово ,6–10 мин.",,31 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_16_m_15_et._7582661825?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,25 м²,5 150 000₽,,"пос. Парголово, Тихоокеанская ул., 14к2",,,5 февраля 2024,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_1214_et._3629493840?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,46,13 290 000₽,,"Богатырский пр-т, 5к2","Пионерская ,до 5 мин.",,3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_469_m_29_et._7915624880?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,39 м²,5 800 000₽,,"Октябрьская наб., 124к5","Обухово ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_39_m_210_et._7977273948?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,58,7 500 000₽,,"Авангардная ул., 23","Проспект Ветеранов ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_581_m_55_et._8045183667?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,28 м²,6 900 000₽,,"пр-т Королёва, 59к2","Комендантский проспект ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_28_m_1124_et._7990883799?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,86,16 990 000₽,,"пр-т Энгельса, 7В","Лесная ,21–30 мин.",,19 октября 2024,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_867_m_55_et._4484281143?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,58,8 300 000₽,,"ул. Белы Куна, 2к2","Международная ,6–10 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_582_m_15_et._7890436609?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,57,7 850 000₽,,"ул. Дыбенко, 36к3","Улица Дыбенко ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_573_m_35_et._7961104034?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,49,9 750 000₽,,"пр-т Луначарского, 7к2","Озерки ,6–10 мин.",,25 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_496_m_49_et._7616157111?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,43,8 800 000₽,,"Краснопутиловская ул., 100","Московская ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_433_m_35_et._7910239284?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,28,6 800 000₽,,"Плесецкая ул., 10","Комендантский проспект ,от 31 мин.",,24 сентября 2021,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_284_m_2224_et._2213662399?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,42 м²,10 800 000₽,,"ул. Гладкова, 29","Нарвская ,6–10 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42_m_25_et._7960991323?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,55,11 450 000₽,,"Ленинский пр-т, 72к3","Юго-Западная ,21–30 мин.",,31 июля 2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_551_m_1520_et._7508297319?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,58 м²,8 500 000₽,,"ул. Чудновского, 8к2","Проспект Большевиков ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_58_m_79_et._7946678027?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,78,17 700 000₽,,"ул. Уточкина, 1к1","Комендантский проспект ,до 5 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_784_m_1112_et._7914533856?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,39,8 400 000₽,,"ул. Еремеева, 7к2","Ладожская ,21–30 мин.",,9 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_391_m_616_et._7783493036?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,43,7 100 000₽,,"Средняя Подьяческая ул., 5","Садовая ,6–10 мин.",,3 недели назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_437_m_55_et._7876241147?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,36,8 900 000₽,,"ул. Коллонтай, 5/1","Проспект Большевиков ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_369_m_725_et._7968078200?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,24 м²,5 200 000₽,,"пр-т Ветеранов, 185к3",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_68_et._7939412598?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,31 м²,6 400 000₽,,"ул. Тельмана, 40","Улица Дыбенко ,16–20 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_89_et._7918137380?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Апартаменты-студия,24,5 370 000₽,,"ул. Салова, 61","Бухарестская ,до 5 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_247_m_1518_et._7973060299?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,58,7 500 000₽,,"ул. Пионерстроя, 16",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_582_m_55_et._7879741219?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
4-к. квартира,74,11 500 000₽,,"Суздальский пр-т, 3к2","Проспект Просвещения ,21–30 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_746_m_1214_et._7947358068?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,41,6 500 000₽,,"б-р Новаторов, 56","Ленинский проспект ,6–10 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_417_m_35_et._7973757320?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,70,12 500 000₽,,"ул. Ярослава Гашека, 30/5","Дунайская ,6–10 мин.",,11 января 11:05,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_708_m_512_et._7867198239?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Апартаменты-студия,14 м²,6 000 000₽,,"Таллинская ул., 20/49","Новочеркасская ,6–10 мин.",,23 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_14_m_35_et._7806355870?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,43 м²,12 000 000₽,,"ул. Адмирала Черокова, 18к1",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_43_m_519_et._7991705646?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Апартаменты-студия,19,3 850 000₽,,"пос. Парголово, Толубеевский пр., 8к2","Парнас ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_195_m_1920_et._7848424335?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,44 м²,6 850 000₽,,"пр-т Просвещения, 68к1","Гражданский проспект ,21–30 мин.",,16 августа 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_44_m_99_et._7587803910?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,57,15 000 000₽,,"Нарвский пр-т, 14к2","Нарвская ,до 5 мин.",,6 сентября 2023,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_577_m_48_et._3263280161?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,36 м²,10 500 000₽,,"Кушелевская дорога, 3к1","Лесная ,16–20 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_36_m_1125_et._7947614915?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,55,9 900 000₽,,"Петергофское ш., 3к6","Юго-Западная ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_555_m_69_et._7900966263?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
3-к. квартира,67 м²,16 500 000₽,,"ул. Шевченко, 9","Горный институт ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_67_m_25_et._7920425138?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,24,5 490 000₽,,"пр-т Ветеранов, 171к2",,,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_242_m_812_et._7961198653?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,25,6 250 000₽,,"Ленинский пр-т, 78к2","Юго-Западная ,21–30 мин.",,Вчера,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_256_m_1322_et._7970154371?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,58,10 450 000₽,,"пр-т Энтузиастов, 31к3","Ладожская ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_587_m_517_et._7939745546?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
2-к. квартира,54,10 200 000₽,,"Светлановский пр-т, 95","Гражданский проспект ,16–20 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_544_m_414_et._7879299491?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,44,12 990 000₽,,"ул. Ткачей, 4к2","Елизаровская ,6–10 мин.",,1 неделю назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_444_m_712_et._7901857302?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,44,10 700 000₽,,"Парашютная ул., 38к1","Комендантский проспект ,21–30 мин.",,26 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_444_m_1819_et._7726779366?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
Квартира-студия,21,6 100 000₽,,"Среднерогатская ул., 20","Звёздная ,21–30 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_218_m_517_et._7919862756?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,34,6 650 000₽,,"Пейзажная ул., 10","Гражданский проспект ,от 31 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_345_m_1325_et._7966946726?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,30,9 449 000₽,,"Средний пр-т Васильевского острова, 100","Горный институт ,16–20 мин.",,25 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_303_m_56_et._7777621188?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJieGpYMGdTanRuU0ZUMlphIjt9U3UWdz8AAAA
1-к. квартира,30,9 449 000₽,,"Средний пр-т Васильевского острова, 100","Горный институт ,16–20 мин.",,25 октября 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_303_m_56_et._7777621188?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Апартаменты-студия,27,5 299 000₽,,"ул. Хошимина, 16","Проспект Просвещения ,6–10 мин.",,15 января 16:05,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_273_m_1316_et._7904248585?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,35 м²,8 000 000₽,,"Глухарская ул., 20","Комендантский проспект ,от 31 мин.",,18 декабря 2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_1219_et._7824649938?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,47 м²,8 060 000₽,,"Светлановский пр-т, 117","Гражданский проспект ,16–20 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47_m_59_et._7848341016?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
3-к. квартира,80 м²,14 500 000₽,,"пр-т Юрия Гагарина, 36","Звёздная ,11–15 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_80_m_89_et._7990048870?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,28,5 350 000₽,,"ул. Генерала Кравченко, 8",,,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_284_m_1112_et._8013027452?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
3-к. квартира,59,11 700 000₽,,"пр-т Авиаконструкторов, 13","Комендантский проспект ,6–10 мин.",,5 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_591_m_49_et._7433139773?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
2-к. квартира,44,6 500 000₽,,"ул. Черкасова, 21","Гражданский проспект ,11–15 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448_m_15_et._7870151782?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Апартаменты-студия,27 м²,7 290 000₽,,"ул. Савушкина, 104","Старая деревня ,6–10 мин.",,26 июня 2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_27_m_78_et._7462625819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,30,6 600 000₽,,"пр-т Энергетиков, 28к3","Ладожская ,от 31 мин.",,7 января 13:09,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_307_m_25_et._7881658479?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,33,9 500 000₽,,"Кушелевская дорога, 7к5","Площадь Мужества ,21–30 мин.",,7 дней назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_338_m_1921_et._7901002986?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,31,7 350 000₽,,"ул. Крыленко, 13к1","Улица Дыбенко ,16–20 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_313_m_89_et._7999028819?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
Квартира-студия,24,7 380 000₽,,"пр-т Энергетиков, 9к6","Ладожская ,11–15 мин.",,21 января 11:06,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_249_m_222_et._7855384983?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,35 м²,7 350 000₽,,"Искровский пр-т, 1/13Ж","Проспект Большевиков ,6–10 мин.",,14 апреля 2024,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_35_m_49_et._3934425345?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
1-к. квартира,39,7 950 000₽,,"пос. Парголово, Заречная ул., 45к1","Парнас ,21–30 мин.",,3 дня назад,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_396_m_1926_et._7892234010?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJaRlE1RmJlMWQwcUZQTmVVIjt99H4Bpj8AAAA
